id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,Z-7_MA_AA,Z-8_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,I-7_MA_AA,I-8_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,T-7_MA_AA,T-8_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,S-7_MA_AA,S-8_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA,chi-7_MA_AA,chi-8_MA_AA,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,Z-7_MD_AA,Z-8_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,I-7_MD_AA,I-8_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,T-7_MD_AA,T-8_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,S-7_MD_AA,S-8_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA,chi-7_MD_AA,chi-8_MD_AA,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,Z-7_FA_AA,Z-8_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,I-7_FA_AA,I-8_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,T-7_FA_AA,T-8_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,S-7_FA_AA,S-8_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA,chi-7_FA_AA,chi-8_FA_AA,target_barrier
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929,2618,3388,4543,3619,1848,231,0,0,1,4,7,12,17,9,3,0,0,16,44,76,124,116,60,12,0,0,1.988,4.568,7.149,10.476,10.984,5.71,1.311,0,0,4.84,22.726,41.426,66.968,86.9,45.87,14.52,0,0,0,274,495,865,1262,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,39,21,9,0,0,0,2.4,4.8,9.49,16.18,8.64,3.3,0,0,0,-1.53,-3.43,-4.04,-2.1,-1.05,0,0,0,7252,8032,11236,14534,14034,11666,8168,5268,2244,53,112,188,250,292,380,474,496,366,300,766,1142,1394,1672,2046,2184,1768,948,20.081,51.594,80.188,103.134,123.691,146.064,151.159,123.354,69.232,316.574,696.722,1151.159,1474.86,1758.94,2371.984,2896.643,2888.802,2004.609,8.3
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929,2695,3311,5159,3619,1848,231,0,0,1,4,7,13,17,9,3,0,0,16,44,80,128,116,60,12,0,0,1.988,4.54,7.177,11.407,10.984,5.71,1.311,0,0,4.84,23.804,40.348,74.536,86.9,45.87,14.52,0,0,0,273,496,934,1262,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,39,21,9,0,0,0,2.42,4.78,10.24,16.18,8.64,3.3,0,0,0,-2.02,-2.94,-5.28,-2.1,-1.05,0,0,0,7316,8282,11250,15784,14526,12234,9066,5978,2622,54,114,190,252,298,392,498,530,384,304,774,1154,1420,1726,2144,2304,1856,984,20.516,52.501,81.081,104.921,126.882,151.805,161.116,133.761,74.615,328.408,716.422,1177.543,1497.846,1826.824,2489.498,3087.793,3146.597,2141.589,14.3
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929,2695,3311,5775,3619,1848,231,0,0,1,4,7,13,17,9,3,0,0,16,44,80,128,116,60,12,0,0,1.988,4.54,7.177,11.957,10.984,5.71,1.311,0,0,4.84,23.804,40.348,72.644,86.9,45.87,14.52,0,0,0,273,496,926,1262,669,228,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,39,21,9,0,0,0,2.42,4.78,9.85,16.18,8.64,3.3,0,0,0,-2.02,-2.94,-4.42,-2.1,-1.05,0,0,0,7508,8378,11362,17016,14974,12826,10010,6730,3006,54,114,190,252,298,392,498,530,384,304,774,1154,1420,1726,2144,2304,1856,984,21.183,53.07,81.635,106.021,128.84,155.206,166.912,139.838,77.774,323.231,712.036,1172.314,1494.062,1813.442,2462.34,3035.436,3078.657,2105.727,14.5
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929,3927,2849,4543,3619,1848,231,0,0,1,6,6,12,17,9,3,0,0,36,96,108,186,174,90,18,0,0,1.988,6.401,6.148,10.476,10.984,5.71,1.311,0,0,4.84,38.94,34.738,66.968,86.9,45.87,14.52,0,0,0,411,425,865,1262,669,228,0,0,0,0,0,0,0,0,0,0,0,0,20,18,41,73,39,15,0,0,0,3.92,4.1,9.49,16.18,8.64,3.3,0,0,0,-4.5,-2.59,-4.04,-2.1,-1.05,0,0,0,7344,10790,11238,15400,15522,12438,8326,5034,2202,54,118,200,268,328,424,476,490,360,332,890,1304,1680,2062,2334,2288,1768,942,20.419,56.097,85.583,110.906,136.818,155.768,150.627,120.021,67.911,333.739,755.476,1276.128,1660.302,2111.623,2769.139,2963.812,2859.318,1964.481,7.1
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929,2849,2849,4543,3619,1848,231,0,0,1,4,6,12,17,9,3,0,0,16,40,72,124,116,60,12,0,0,1.988,4.343,6.148,10.476,10.984,5.71,1.311,0,0,4.84,25.872,34.738,66.968,86.9,45.87,14.52,0,0,0,271,425,865,1262,669,228,0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,39,21,9,0,0,0,2.56,4.1,9.49,16.18,8.64,3.3,0,0,0,-2.96,-2.59,-4.04,-2.1,-1.05,0,0,0,7248,8410,10326,14364,13870,11122,7654,4950,2202,52,110,186,244,280,356,440,478,360,296,754,1116,1340,1574,1926,2096,1732,942,19.369,50.106,77.383,98.175,115.123,133.021,138.801,117.305,67.911,316.671,687.51,1160.034,1472.717,1749.996,2299.879,2716.114,2780.91,1964.481,18.4
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,5929,5467,2926,3850,3850,1925,231,0,0,1,4,6,10,15,10,3,0,0,16,40,64,104,116,64,12,0,0,1.988,5.739,6.077,9.109,10.702,6.148,1.311,0,0,4.84,21.758,35.618,54.56,77.99,50.71,14.52,0,0,0,237,424,720,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,31,24,9,0,0,0,1.57,4.15,7.64,13.56,9.74,3.3,0,0,0,-1.09,-2.99,-2.8,-2.45,-1.05,0,0,0,8552,13754,12938,15744,17094,14316,8766,4588,2088,49,104,170,240,274,332,390,380,276,274,708,1068,1312,1474,1694,1722,1382,804,20.865,52.752,82.125,105.556,123.392,140.058,133.482,101.431,59.027,287.887,627.415,1004.301,1391.595,1619.429,2019.802,2349.801,2187.664,1512.963,9.2
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,5929,4081,2926,3850,3850,1925,231,0,0,1,4,6,10,15,10,3,0,0,16,40,64,104,116,64,12,0,0,1.988,5.485,6.077,9.109,10.702,6.148,1.311,0,0,4.84,22.198,35.618,54.56,77.99,50.71,14.52,0,0,0,255,424,720,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,31,24,9,0,0,0,1.75,4.15,7.64,13.56,9.74,3.3,0,0,0,-1.29,-2.99,-2.8,-2.45,-1.05,0,0,0,7616,10982,11642,14376,15294,12516,7866,4480,2088,49,104,170,240,274,332,390,380,276,274,708,1068,1312,1474,1694,1722,1382,804,20.466,52.244,81.091,104.004,121.066,137.325,131.912,101.096,59.027,289.111,628.295,1007.073,1398.071,1629.349,2033.982,2359.021,2190.304,1512.963,9.8
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,3234,3388,3927,3850,1925,231,0,0,1,4,7,11,15,10,3,0,0,16,44,72,108,116,64,12,0,0,1.988,5.076,7.106,9.546,10.702,6.148,1.311,0,0,4.84,20.856,41.228,59.4,77.99,50.71,14.52,0,0,0,266,495,796,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,31,24,9,0,0,0,2.04,4.83,8.74,13.56,9.74,3.3,0,0,0,-0.68,-3.34,-2.8,-2.45,-1.05,0,0,0,7400,9372,11786,14126,14722,12092,8016,4814,2174,51,108,174,248,292,364,440,430,302,282,728,1106,1388,1608,1888,1922,1510,848,20.587,52.945,81.938,106.569,125.392,145.027,144.47,111.628,63.088,296.971,649.836,1021.058,1423.342,1712.154,2188.449,2620.815,2455.787,1648.043,8.4
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,3234,3465,3850,3850,1925,231,0,0,1,4,7,10,15,10,3,0,0,16,44,68,104,116,64,12,0,0,1.988,5.076,7.078,9.109,10.702,6.148,1.311,0,0,4.84,20.856,42.306,54.56,77.99,50.71,14.52,0,0,0,266,494,720,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,31,24,9,0,0,0,2.04,4.85,7.64,13.56,9.74,3.3,0,0,0,-0.68,-3.83,-2.8,-2.45,-1.05,0,0,0,7412,9372,11928,14044,14726,12116,8016,4764,2130,50,106,172,246,286,352,420,400,282,278,720,1094,1362,1558,1804,1812,1420,810,20.462,52.463,81.429,105.58,123.44,142.096,140.161,106.748,60.348,294.87,641.115,1011.994,1420.454,1697.528,2141.517,2546.436,2322.396,1553.091,7.7
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,3311,3388,4466,3850,1925,231,0,0,1,4,7,11,15,10,3,0,0,16,44,72,108,116,64,12,0,0,1.988,5.048,7.106,10.039,10.702,6.148,1.311,0,0,4.84,21.934,41.228,62.128,77.99,50.71,14.52,0,0,0,265,495,789,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,31,24,9,0,0,0,2.06,4.83,8.39,13.56,9.74,3.3,0,0,0,-1.17,-3.34,-4.04,-2.45,-1.05,0,0,0,7476,9622,11958,15280,15326,12724,8766,5520,2524,51,108,174,248,292,364,440,430,302,282,728,1106,1388,1608,1888,1922,1510,848,20.898,53.37,82.308,107.384,127.142,147.74,148.818,116.904,66.14,306.704,660.815,1037.545,1444.665,1753.644,2263.341,2704.908,2550.171,1705.207,15.9
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,3311,3388,5082,3850,1925,231,0,0,1,4,7,11,15,10,3,0,0,16,44,72,108,116,64,12,0,0,1.988,5.048,7.106,10.589,10.702,6.148,1.311,0,0,4.84,21.934,41.228,60.236,77.99,50.71,14.52,0,0,0,265,495,781,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,31,24,9,0,0,0,2.06,4.83,8,13.56,9.74,3.3,0,0,0,-1.17,-3.34,-3.18,-2.45,-1.05,0,0,0,7668,9718,12070,16512,15902,13332,9566,6320,2924,51,108,174,248,292,364,440,430,302,282,728,1106,1388,1608,1888,1922,1510,848,21.565,53.939,82.862,108.483,129.381,151.102,153.857,122.824,69.541,301.526,656.429,1032.316,1440.881,1741.725,2235.494,2662.252,2489.197,1665.561,15.4
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929,4543,2926,3850,3850,1925,231,0,0,1,6,6,10,15,10,3,0,0,36,96,96,156,174,96,18,0,0,1.988,6.909,6.077,9.109,10.702,6.148,1.311,0,0,4.84,37.07,35.618,54.56,77.99,50.71,14.52,0,0,0,403,424,720,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,20,20,34,61,44,15,0,0,0,3.56,4.15,7.64,13.56,9.74,3.3,0,0,0,-3.65,-2.99,-2.8,-2.45,-1.05,0,0,0,7504,12130,12202,14832,15894,13116,8166,4516,2088,51,112,184,264,314,392,430,392,276,310,844,1248,1608,1902,2106,1926,1418,804,20.8,56.967,87.76,112.711,134.116,152.657,140.72,102.974,59.027,312.035,699.869,1124.434,1616.96,1964.645,2513.266,2670.657,2279.536,1512.963,9.5
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929,4004,3003,3850,3850,1925,231,0,0,1,4,7,10,15,10,3,0,0,16,44,68,104,116,64,12,0,0,1.988,5.527,6.514,9.109,10.702,6.148,1.311,0,0,4.84,20.922,40.458,54.56,77.99,50.71,14.52,0,0,0,256,500,720,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,31,24,9,0,0,0,1.72,5.25,7.64,13.56,9.74,3.3,0,0,0,-0.71,-2.99,-2.8,-2.45,-1.05,0,0,0,7584,10860,11724,14372,15270,12516,7916,4524,2094,50,106,172,246,286,352,420,400,282,278,720,1094,1362,1558,1804,1812,1420,810,20.624,52.98,82.138,106.042,124.126,141.786,136.88,103.855,59.604,290.622,637.095,1008.714,1409.783,1671.817,2101.98,2488.263,2284.068,1542.003,8.5
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929,4081,2849,3927,3850,1925,231,0,0,1,4,6,11,15,10,3,0,0,16,40,68,108,116,64,12,0,0,1.988,5.485,6.148,9.546,10.702,6.148,1.311,0,0,4.84,22.198,34.738,59.4,77.99,50.71,14.52,0,0,0,255,425,796,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,31,24,9,0,0,0,1.75,4.1,8.74,13.56,9.74,3.3,0,0,0,-1.29,-2.59,-2.8,-2.45,-1.05,0,0,0,7602,10984,11500,14436,15328,12476,7866,4530,2132,50,106,172,242,280,342,410,410,296,278,716,1080,1336,1520,1776,1832,1472,842,20.63,52.757,81.685,105.195,123.391,140.234,136.677,106.238,61.824,291.359,639.631,1016.533,1401.719,1652.325,2070.242,2439.781,2327.844,1609.103,9
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929,3234,3311,4004,3850,1925,231,0,0,1,4,7,12,15,10,3,0,0,16,44,76,112,116,64,12,0,0,1.988,5.076,7.177,9.983,10.702,6.148,1.311,0,0,4.84,20.856,40.348,64.24,77.99,50.71,14.52,0,0,0,266,496,872,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,31,24,9,0,0,0,2.04,4.78,9.84,13.56,9.74,3.3,0,0,0,-0.68,-2.94,-2.8,-2.45,-1.05,0,0,0,7386,9374,11644,14208,14722,12062,8018,4864,2218,52,110,176,250,298,376,462,460,322,286,736,1118,1414,1660,1976,2034,1600,886,20.752,53.458,82.532,107.73,127.609,148.42,149.427,116.77,65.885,299.219,661.172,1030.518,1427.478,1730.406,2234.169,2711.255,2593.327,1744.183,7
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929,3234,3388,3927,3850,1925,231,0,0,1,4,7,11,15,10,3,0,0,16,44,72,108,116,64,12,0,0,1.988,5.076,7.149,9.546,10.702,6.148,1.311,0,0,4.84,20.856,41.426,59.4,77.99,50.71,14.52,0,0,0,266,495,796,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,31,24,9,0,0,0,2.04,4.8,8.74,13.56,9.74,3.3,0,0,0,-0.68,-3.43,-2.8,-2.45,-1.05,0,0,0,7398,9374,11786,14126,14724,12090,8016,4814,2174,51,108,174,248,292,364,440,430,302,282,728,1106,1388,1608,1888,1922,1510,848,20.627,52.976,82.023,106.741,125.655,145.446,144.926,111.889,63.144,297.118,652.451,1021.454,1424.59,1715.388,2191.153,2627.196,2459.936,1649.231,5.7
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929,3311,3311,4543,3850,1925,231,0,0,1,4,7,12,15,10,3,0,0,16,44,76,112,116,64,12,0,0,1.988,5.048,7.177,10.476,10.702,6.148,1.311,0,0,4.84,21.934,40.348,66.968,77.99,50.71,14.52,0,0,0,265,496,865,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,31,24,9,0,0,0,2.06,4.78,9.49,13.56,9.74,3.3,0,0,0,-1.17,-2.94,-4.04,-2.45,-1.05,0,0,0,7462,9624,11816,15360,15328,12680,8782,5570,2568,52,110,176,250,298,376,462,460,322,286,736,1118,1414,1660,1976,2034,1600,886,21.062,53.883,82.901,108.543,129.347,151.168,153.991,122.045,68.937,308.951,672.151,1047.005,1448.409,1774.052,2308.069,2800.804,2687.711,1801.347,14.5
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3311,5159,3850,1925,231,0,0,1,4,7,12,15,10,3,0,0,16,44,76,112,116,64,12,0,0,1.988,5.048,7.177,11.026,10.702,6.148,1.311,0,0,4.84,21.934,40.348,65.076,77.99,50.71,14.52,0,0,0,265,496,857,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,9,20,31,24,9,0,0,0,2.06,4.78,9.1,13.56,9.74,3.3,0,0,0,-1.17,-2.94,-3.18,-2.45,-1.05,0,0,0,7654,9720,11928,16592,15904,13272,9598,6370,2968,52,110,176,250,298,376,462,460,322,286,736,1118,1414,1660,1976,2034,1600,886,21.729,54.453,83.455,109.643,131.586,154.569,159.272,127.966,72.337,303.774,667.765,1041.776,1444.625,1762.133,2280.91,2754.364,2626.737,1761.701,14.5
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929,4004,2926,3927,3850,1925,231,0,0,1,4,7,11,15,10,3,0,0,16,44,72,108,116,64,12,0,0,1.988,5.527,6.585,9.546,10.702,6.148,1.311,0,0,4.84,20.922,39.578,59.4,77.99,50.71,14.52,0,0,0,256,501,796,1105,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,31,24,9,0,0,0,1.72,5.2,8.74,13.56,9.74,3.3,0,0,0,-0.71,-2.59,-2.8,-2.45,-1.05,0,0,0,7570,10862,11582,14434,15300,12478,7916,4574,2138,51,108,174,248,292,364,440,430,302,282,728,1106,1388,1608,1888,1922,1510,848,20.788,53.493,82.731,107.236,126.5,144.887,141.644,108.997,62.4,292.87,648.431,1018.174,1413.895,1690.481,2147.92,2569.023,2421.608,1638.143,7.6
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929,5467,2849,4312,4081,1925,231,0,0,1,4,6,11,18,10,3,0,0,16,40,68,120,128,64,12,0,0,1.988,5.739,6.148,10.138,12.013,6.148,1.311,0,0,4.84,21.758,34.738,60.17,92.51,50.71,14.52,0,0,0,237,425,791,1333,745,228,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,40,24,9,0,0,0,1.57,4.1,8.32,16.86,9.74,3.3,0,0,0,-1.09,-2.59,-3.15,-2.45,-1.05,0,0,0,8576,13862,12904,16574,18276,14966,9446,5438,2682,53,112,184,248,286,360,440,470,386,296,752,1110,1372,1592,1914,2078,1802,1112,21.755,55.219,85.229,109.306,131.256,152.245,150.462,124.964,79.603,306.318,674.539,1084.714,1430.603,1675.703,2161.875,2616.221,2677.379,2093.178,8.8
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,4081,2849,4312,4081,1925,231,0,0,1,4,6,11,18,10,3,0,0,16,40,68,120,128,64,12,0,0,1.988,5.485,6.148,10.138,12.013,6.148,1.311,0,0,4.84,22.198,34.738,60.17,92.51,50.71,14.52,0,0,0,255,425,791,1333,745,228,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,40,24,9,0,0,0,1.75,4.1,8.32,16.86,9.74,3.3,0,0,0,-1.29,-2.59,-3.15,-2.45,-1.05,0,0,0,7640,11090,11608,15242,16260,13058,8546,5330,2682,53,112,184,248,286,360,440,470,386,296,752,1110,1372,1592,1914,2078,1802,1112,21.355,54.711,84.195,107.737,128.668,149.178,148.892,124.629,79.603,307.542,675.419,1087.486,1436.919,1686.643,2178.695,2625.441,2680.019,2093.178,9.4
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3311,5544,4081,1925,231,0,0,1,4,7,12,18,10,3,0,0,16,44,76,124,128,64,12,0,0,1.988,5.048,7.177,11.618,12.013,6.148,1.311,0,0,4.84,21.934,40.348,65.846,92.51,50.71,14.52,0,0,0,265,496,852,1333,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,40,24,9,0,0,0,2.06,4.78,8.68,16.86,9.74,3.3,0,0,0,-1.17,-2.94,-3.53,-2.45,-1.05,0,0,0,7692,9826,12036,17398,16736,13854,10474,7266,3518,55,116,188,256,304,394,498,526,412,304,772,1148,1450,1738,2132,2298,1936,1156,22.454,56.407,85.966,112.185,136.602,163.549,173.727,148.31,90.117,319.957,703.553,1112.729,1479.825,1796.367,2389.564,2975.49,3012.968,2245.776,15.2
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929,4004,2926,4312,4081,1925,231,0,0,1,4,7,11,18,10,3,0,0,16,44,72,120,128,64,12,0,0,1.988,5.527,6.585,10.138,12.013,6.148,1.311,0,0,4.84,20.922,39.578,60.17,92.51,50.71,14.52,0,0,0,256,501,791,1333,745,228,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,40,24,9,0,0,0,1.72,5.2,8.32,16.86,9.74,3.3,0,0,0,-0.71,-2.59,-3.15,-2.45,-1.05,0,0,0,7608,10968,11690,15240,16222,13064,8602,5374,2688,54,114,186,254,298,382,476,490,392,300,764,1136,1424,1686,2038,2174,1840,1118,21.513,55.447,85.242,109.778,131.802,154.147,154.436,127.388,80.18,309.053,684.219,1089.127,1449.095,1724.393,2250.257,2783.723,2773.783,2122.218,8.4
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,5929,6083,2772,3465,3234,1848,231,0,0,1,5,6,15,12,9,3,0,0,25,65,105,135,120,75,15,0,0,1.988,6.669,6.176,10.11,8.798,5.71,1.311,0,0,4.84,29.326,33.66,77.22,62.7,45.87,14.52,0,0,0,306,426,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,12,9,48,36,30,12,0,0,0,2.32,4.08,13.98,10.68,8.64,3.3,0,0,0,-2.33,-2.1,-2.1,-2.1,-1.05,0,0,0,8484,14926,13370,14910,15726,13386,8094,3492,1092,51,108,186,264,360,354,438,462,282,300,792,1218,1566,1734,1968,1980,1398,588,20.184,53.722,85.293,112.048,133.636,139.913,136.366,98.493,45.345,294.242,646.58,1080.353,1547.979,2108.376,2144.808,2569.668,2521.593,1467.255,6.6
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,5929,4697,2772,3465,3234,1848,231,0,0,1,5,6,15,12,9,3,0,0,25,65,105,135,120,75,15,0,0,1.988,6.416,6.176,10.11,8.798,5.71,1.311,0,0,4.84,29.766,33.66,77.22,62.7,45.87,14.52,0,0,0,324,426,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,12,9,48,36,30,12,0,0,0,2.5,4.08,13.98,10.68,8.64,3.3,0,0,0,-2.53,-2.1,-2.1,-2.1,-1.05,0,0,0,7548,12154,11786,13614,14106,11874,7230,3384,1092,51,108,186,264,360,354,438,462,282,300,792,1218,1566,1734,1968,1980,1398,588,19.784,53.215,84.023,110.471,131.054,137.667,134.908,98.158,45.345,295.466,647.46,1084.501,1554.099,2122.416,2156.208,2578.008,2524.233,1467.255,6.8
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,3234,3850,3542,3234,1848,231,0,0,1,4,8,16,12,9,3,0,0,16,48,96,112,96,60,12,0,0,1.988,5.076,8.136,10.547,8.798,5.71,1.311,0,0,4.84,20.856,46.838,82.06,62.7,45.87,14.52,0,0,0,266,566,1186,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,24,21,9,0,0,0,2.04,5.51,15.08,10.68,8.64,3.3,0,0,0,-0.68,-3.69,-2.1,-2.1,-1.05,0,0,0,7332,9312,12410,13408,13572,11626,7584,4026,1224,53,110,186,266,362,404,498,516,312,296,766,1188,1538,1782,2096,2142,1530,636,19.906,52.054,82.559,111.002,132.351,148.868,149.006,111.519,50.441,303.326,653.865,1061.747,1522.87,2069.436,2428.312,2904.993,2845.956,1638.063,5.4
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,3234,3927,3465,3234,1848,231,0,0,1,4,8,15,12,9,3,0,0,16,48,92,108,96,60,12,0,0,1.988,5.076,8.108,10.11,8.798,5.71,1.311,0,0,4.84,20.856,47.916,77.22,62.7,45.87,14.52,0,0,0,266,565,1110,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,9,33,24,21,9,0,0,0,2.04,5.53,13.98,10.68,8.64,3.3,0,0,0,-0.68,-4.18,-2.1,-2.1,-1.05,0,0,0,7344,9312,12552,13326,13588,11628,7578,3990,1182,52,108,184,264,356,390,468,492,294,292,758,1176,1510,1718,1998,2040,1452,600,19.781,51.572,82.05,110.013,130.37,145.457,144.311,107.488,47.893,301.225,645.144,1052.683,1519.982,2057.309,2380.254,2778.483,2740.989,1552.791,4.6
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,3311,3850,4081,3234,1848,231,0,0,1,4,8,16,12,9,3,0,0,16,48,96,112,96,60,12,0,0,1.988,5.048,8.136,11.04,8.798,5.71,1.311,0,0,4.84,21.934,46.838,84.788,62.7,45.87,14.52,0,0,0,265,566,1179,882,669,228,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,24,21,9,0,0,0,2.06,5.51,14.73,10.68,8.64,3.3,0,0,0,-1.17,-3.69,-3.34,-2.1,-1.05,0,0,0,7408,9562,12582,14574,14166,12326,8262,4620,1560,53,110,186,266,362,404,498,516,312,296,766,1188,1538,1782,2096,2142,1530,636,20.216,52.479,82.929,111.787,134.073,152.147,153.863,115.85,53.276,313.058,664.844,1078.234,1546.692,2121.02,2502.717,3012.474,2923.104,1689.771,12
